,enroll_id,session_num,video_num,courseware_num
65700,191510,2,0,65
65701,191513,1,1,0
65702,191514,1,12,6
65703,191516,1,0,0
65704,191518,1,1,4
65705,191519,1,6,5
65706,191527,1,69,21
65707,191528,2,182,39
65708,191531,3,269,40
65709,191532,1,1,2
65710,191535,1,0,0
65711,191538,1,0,0
65712,191539,1,0,0
65713,191541,1,1,3
65714,191544,1,6,1
65715,191545,4,132,57
65716,191546,1,0,0
65717,191551,17,693,491
65718,191552,1,1,3
65719,191553,1,5,1
65720,191555,1,0,0
65721,191557,1,5,2
65722,191562,1,0,0
65723,191563,1,17,3
65724,191564,2,133,35
65725,191565,2,75,48
65726,191566,1,0,2
65727,191571,2,103,27
65728,191572,1,77,30
65729,191573,1,1,2
65730,191576,1,1,2
65731,191578,7,1,54
65732,191579,1,0,0
65733,191580,1,0,0
65734,191581,2,1,12
65735,191582,2,262,20
65736,191583,5,46,91
65737,191585,1,0,0
65738,191592,1,0,0
65739,191594,1,7,20
65740,191595,2,22,11
65741,191597,1,9,4
65742,191600,1,9,5
65743,191601,2,1,25
65744,191602,1,143,13
65745,191603,1,0,0
65746,191606,1,1,15
65747,191607,1,63,15
65748,191611,1,0,0
65749,191613,2,32,30
65750,191615,1,179,21
65751,191616,1,7,3
65752,191617,1,7,3
65753,191619,1,1,1
65754,191621,3,16,6
65755,191622,2,5,5
65756,191627,1,3,6
65757,191628,1,1,3
65758,191629,1,0,0
65759,191630,1,5,2
65760,191632,5,485,63
65761,191635,1,0,0
65762,191636,1,0,0
65763,191637,1,1,3
65764,191639,3,120,52
65765,191640,1,0,19
65766,191643,1,136,27
65767,191644,1,0,0
65768,191648,1,16,18
65769,191649,3,0,2
65770,191650,1,4,3
65771,191651,1,3,5
65772,191652,1,0,10
65773,191655,1,5,2
65774,191657,1,0,0
65775,191659,1,0,0
65776,191660,1,0,0
65777,191661,1,23,11
65778,191668,1,27,31
65779,191669,2,1,3
65780,191670,1,0,0
65781,191673,2,31,34
65782,191678,1,0,0
65783,191679,1,1,12
65784,191680,1,1,3
65785,191681,1,0,0
65786,191686,1,36,40
65787,191687,1,2,2
65788,191689,1,1,6
65789,191691,1,0,0
65790,191695,1,1,8
65791,191696,1,0,0
65792,191697,2,42,35
65793,191698,3,16,16
65794,191701,1,6,28
65795,191702,2,109,42
65796,191706,1,1,4
65797,191708,1,51,28
65798,191712,2,18,2
65799,191714,1,6,8
65800,191715,2,0,2
65801,191716,1,36,13
65802,191717,2,73,40
65803,191718,4,33,17
65804,191719,2,1,4
65805,191720,1,3,8
65806,191722,1,7,1
65807,191723,1,2,43
65808,191724,1,0,0
65809,191725,1,0,0
65810,191726,1,1,3
65811,191727,1,54,14
65812,191728,3,278,42
65813,191730,2,14,5
65814,191732,1,0,0
65815,191733,1,89,34
65816,191736,1,0,0
65817,191741,1,0,0
65818,191742,1,11,5
65819,191743,1,0,0
65820,191744,2,17,14
65821,191745,2,65,43
65822,191746,1,0,0
65823,191747,2,23,8
65824,191751,1,40,7
65825,191753,3,37,31
65826,191755,1,3,3
65827,191757,4,113,80
65828,191758,1,1,2
65829,191760,1,1,9
65830,191762,1,3,2
65831,191764,1,0,4
65832,191769,1,54,105
65833,191771,4,96,41
65834,191773,2,0,7
65835,191774,2,133,54
65836,191775,2,146,31
65837,191777,1,0,0
65838,191778,1,0,0
65839,191783,1,2,2
65840,191785,1,0,0
65841,191787,11,450,196
65842,191788,2,9,13
65843,191790,2,37,19
65844,191791,1,0,0
65845,191792,1,0,0
65846,191793,1,0,0
65847,191797,1,1,0
65848,191798,2,15,6
65849,191799,1,32,27
65850,191802,2,8,14
65851,191803,2,1,7
65852,191804,1,2,31
65853,191805,2,1,3
65854,191807,1,1,6
65855,191808,2,0,6
65856,191809,1,0,0
65857,191810,1,0,0
65858,191813,1,1,2
65859,191814,1,35,8
65860,191815,1,7,14
65861,191817,1,56,10
65862,191818,1,5,4
65863,191819,3,1,2
65864,191820,1,0,0
65865,191822,1,47,20
65866,191823,1,0,0
65867,191824,1,0,0
65868,191827,1,0,0
65869,191828,2,2,6
65870,191830,5,412,291
65871,191839,4,69,26
65872,191840,2,15,9
65873,191841,1,4,3
65874,191843,3,0,0
65875,191844,1,1,2
65876,191845,1,16,3
65877,191847,2,15,8
65878,191849,1,3,1
65879,191850,6,1,12
65880,191851,1,2,10
65881,191853,1,0,0
65882,191855,1,1,3
65883,191861,1,0,0
65884,191863,2,21,24
65885,191864,1,0,0
65886,191865,1,0,0
65887,191866,1,49,19
65888,191867,2,86,21
65889,191868,1,1,5
65890,191878,2,154,65
65891,191879,1,12,10
65892,191881,1,44,5
65893,191883,1,0,0
65894,191885,1,0,0
65895,191887,4,4,22
65896,191888,2,0,0
65897,191891,1,0,4
65898,191892,3,3,60
65899,191894,3,17,32
65900,191896,1,633,8
65901,191898,1,5,5
65902,191900,1,2,4
65903,191901,1,4,6
65904,191902,1,10,5
65905,191903,2,31,27
65906,191908,1,0,0
65907,191909,2,1,12
65908,191910,1,0,0
65909,191913,1,9,4
65910,191914,1,5,0
65911,191917,1,1,2
65912,191920,3,45,43
65913,191922,1,60,12
65914,191928,1,53,165
65915,191930,1,20,6
65916,191931,1,13,8
65917,191935,1,129,23
65918,191938,1,0,1
65919,191939,1,4,0
65920,191941,1,5,16
65921,191944,1,0,0
65922,191945,4,82,79
65923,191946,3,58,33
65924,191951,2,73,24
65925,191955,1,0,10
65926,191956,1,3,0
65927,191960,1,2,4
65928,191961,1,5,5
65929,191965,2,12,7
65930,191966,1,1,3
65931,191968,1,1,3
65932,191969,1,79,75
65933,191970,1,4,5
65934,191974,1,1,8
65935,191978,1,0,0
65936,191982,1,0,2
65937,191983,5,183,79
65938,191984,1,0,0
65939,191985,2,2,23
65940,191987,1,3,7
65941,191988,1,0,0
65942,191989,2,4,19
65943,191990,1,36,48
65944,191991,2,23,24
65945,191993,1,63,20
65946,191994,6,48,11
65947,191996,3,71,67
65948,191997,1,4,5
65949,191999,3,5,91
65950,192000,1,32,8
65951,192001,6,78,22
65952,192002,1,0,0
65953,192004,1,12,21
65954,192007,1,3,3
65955,192010,1,80,36
65956,192011,1,0,0
65957,192012,1,6,6
65958,192013,1,1,1
65959,192014,1,0,0
65960,192015,1,0,0
65961,192019,1,0,0
65962,192022,1,0,0
65963,192024,1,0,0
65964,192025,1,0,0
65965,192027,1,45,16
65966,192028,1,5,4
65967,192030,1,0,0
65968,192031,3,1,4
65969,192032,1,35,14
65970,192033,2,14,4
65971,192035,2,187,2
65972,192036,1,0,0
65973,192038,1,58,36
65974,192039,4,25,12
65975,192040,1,0,0
65976,192044,1,0,0
65977,192045,2,1,2
65978,192047,1,8,5
65979,192051,1,54,25
65980,192054,1,3,3
65981,192057,2,36,21
65982,192058,1,10,8
65983,192059,1,11,4
65984,192060,6,36,107
65985,192061,1,1,3
65986,192062,1,28,24
65987,192063,1,1,2
65988,192064,2,294,45
65989,192066,1,0,0
65990,192067,1,25,10
65991,192069,1,0,0
65992,192070,1,12,4
65993,192072,6,325,96
65994,192073,4,144,57
65995,192074,1,14,0
65996,192080,1,22,8
65997,192081,1,0,0
65998,192086,1,46,10
65999,192087,1,10,6
66000,192088,1,1,2
66001,192089,1,0,0
66002,192091,1,20,1
66003,192092,1,1,6
66004,192093,3,2,11
66005,192094,2,114,11
66006,192095,1,0,0
66007,192096,1,4,3
66008,192100,1,0,0
66009,192102,2,21,105
66010,192103,2,1,4
66011,192105,1,1,2
66012,192106,1,0,0
66013,192110,1,7,1
66014,192111,2,1,13
66015,192112,1,1188,7
66016,192113,2,40,12
66017,192114,1,4,3
66018,192115,1,0,0
66019,192116,2,100,35
66020,192117,2,11,6
66021,192118,1,3,2
66022,192122,1,3,4
66023,192123,1,1,4
66024,192124,1,0,0
66025,192125,1,18,22
66026,192126,1,83,92
66027,192128,1,0,0
66028,192131,1,5,4
66029,192133,1,8,9
66030,192137,2,29,11
66031,192141,1,38,18
66032,192144,2,16,10
66033,192145,1,0,0
66034,192148,1,3,1
66035,192149,1,0,0
66036,192153,1,0,0
66037,192154,1,22,16
66038,192156,1,9,3
66039,192157,1,0,0
66040,192159,1,423,60
66041,192163,1,13,4
66042,192164,1,0,0
66043,192170,1,3,9
66044,192171,1,49,64
66045,192172,1,0,0
66046,192176,1,3,3
66047,192177,3,71,44
66048,192178,1,0,0
66049,192180,1,9,9
66050,192181,1,1,4
66051,192183,1,8,12
66052,192187,2,170,72
66053,192189,3,10,6
66054,192192,1,0,0
66055,192196,1,47,11
66056,192200,1,0,0
66057,192201,1,0,0
66058,192203,1,0,0
66059,192205,7,511,49
66060,192207,1,1,2
66061,192208,2,292,72
66062,192211,1,0,0
66063,192213,1,0,0
66064,192214,1,12,20
66065,192215,1,0,0
66066,192216,1,0,0
66067,192219,1,4,6
66068,192220,1,0,0
66069,192223,2,75,28
66070,192224,2,19,5
66071,192227,1,0,0
66072,192229,2,2,1
66073,192231,1,65,10
66074,192232,1,11,6
66075,192241,1,0,0
66076,192242,2,2,6
66077,192243,4,367,125
66078,192244,1,0,0
66079,192245,1,4,2
66080,192246,1,1,2
66081,192249,1,4,5
66082,192250,1,1,0
66083,192252,2,79,13
66084,192257,1,6,6
66085,192258,6,213,75
66086,192259,1,0,0
66087,192260,1,0,0
66088,192261,2,20,8
66089,192262,2,14,15
66090,192265,1,0,0
66091,192266,1,155,79
66092,192269,3,209,48
66093,192270,1,6,2
66094,192271,1,39,9
66095,192272,1,73,16
66096,192276,2,3,9
66097,192278,1,33,20
66098,192279,1,15,12
66099,192280,1,6,6
66100,192281,1,10,0
66101,192288,1,0,0
66102,192289,1,0,0
66103,192291,1,846,48
66104,192292,1,0,0
66105,192293,1,8,6
66106,192294,1,5,6
66107,192297,1,11,5
66108,192300,1,0,0
66109,192304,1,0,0
66110,192306,1,6,4
66111,192308,1,10,5
66112,192309,2,1,2
66113,192310,1,0,0
66114,192312,2,40,25
66115,192316,1,0,0
66116,192317,13,3,104
66117,192318,2,70,25
66118,192319,1,0,0
66119,192320,1,45,21
66120,192321,1,0,0
66121,192324,1,65,12
66122,192327,1,0,0
66123,192330,2,6,4
66124,192332,1,8,6
66125,192336,1,1,3
66126,192337,1,31,38
66127,192338,1,0,0
66128,192339,3,5,41
66129,192340,1,1,1
66130,192343,1,0,0
66131,192344,2,1,13
66132,192346,1,9,3
66133,192348,1,4,6
66134,192353,2,3,13
66135,192354,2,16,12
66136,192356,1,59,15
66137,192357,1,6,7
66138,192362,1,2,1
66139,192368,1,3,2
66140,192370,1,3,1
66141,192376,1,1,25
66142,192377,1,54,29
66143,192378,1,1,3
66144,192379,2,71,17
66145,192380,1,0,6
66146,192382,1,170,3
66147,192383,1,14,2
66148,192385,1,0,0
66149,192387,2,1,3
66150,192389,1,38,26
66151,192390,1,86,17
66152,192391,1,2,5
66153,192394,1,57,45
66154,192395,1,0,0
66155,192398,1,4,3
66156,192399,1,8,3
66157,192402,2,45,28
66158,192405,1,0,0
66159,192406,1,0,0
66160,192407,2,106,12
66161,192409,1,0,0
66162,192410,1,0,0
66163,192412,2,1,2
66164,192414,1,6,9
66165,192415,1,0,0
66166,192417,1,1,2
66167,192422,2,0,0
66168,192425,1,0,0
66169,192426,1,0,0
66170,192427,1,0,0
66171,192429,1,32,19
66172,192431,2,1,4
66173,192432,1,8,12
66174,192433,1,0,0
66175,192434,1,0,0
66176,192435,2,4,6
66177,192436,1,1,2
66178,192439,1,0,4
66179,194147,1,0,4
66180,194152,1,2,0
66181,194154,1,19,12
66182,194155,3,10,9
66183,194156,1,10,6
66184,194160,1,77,25
66185,194161,2,127,42
66186,194162,3,80,43
66187,194163,1,7,0
66188,194164,1,24,13
66189,194168,1,4,3
66190,194173,3,28,22
66191,194174,1,7,3
66192,194178,1,1,0
66193,194179,8,257,105
66194,194183,1,6,6
66195,194184,3,352,175
66196,194187,1,10,6
66197,194188,1,3,5
66198,194189,1,14,13
66199,194193,1,221,142
66200,194197,4,375,129
66201,194199,1,2,0
66202,194201,7,692,217
66203,194205,3,143,76
66204,194206,1,4,0
66205,194211,3,28,20
66206,194213,1,1,2
66207,194214,4,25,32
66208,194216,1,0,0
66209,194219,3,1,12
66210,194221,1,31,15
66211,194222,2,0,0
66212,194225,1,6,3
66213,194226,3,281,80
66214,194227,2,6,12
66215,194229,3,73,104
66216,194232,1,3,0
66217,194237,1,3,0
66218,194239,1,2,3
66219,194243,3,74,18
66220,194244,1,33,36
66221,194246,1,6,0
66222,194249,1,1,0
66223,194251,3,520,144
66224,194252,2,6,6
66225,194253,2,18,23
66226,194254,5,320,248
66227,194255,1,4,2
66228,194257,1,2,3
66229,194258,1,4,3
66230,194260,5,528,72
66231,194261,2,0,0
66232,194263,1,0,0
66233,194266,4,54,23
66234,194267,1,4,0
66235,194268,2,149,84
66236,194269,1,128,27
66237,194271,1,19,12
66238,194273,1,10,6
66239,194275,1,21,13
66240,194277,1,30,3
66241,194278,1,1,0
66242,194281,2,4,7
66243,194283,1,4,3
66244,194284,15,66,138
66245,194285,1,4,3
66246,194286,1,4,3
66247,194287,1,3,6
66248,194289,6,120,91
66249,194292,1,4,3
66250,194294,1,0,0
66251,194295,1,15,12
66252,194296,1,18,6
66253,194301,1,11,2
66254,194303,1,12,5
66255,194308,1,1,1
66256,194311,4,204,47
66257,194312,1,15,0
66258,194314,2,0,17
66259,194315,1,2,0
66260,194316,2,37,23
66261,194317,1,0,0
66262,194320,3,0,0
66263,194322,1,4,3
66264,194323,1,0,0
66265,194324,1,2,0
66266,194325,1,5,3
66267,194326,3,263,67
66268,194327,2,11,0
66269,194329,1,12,10
66270,194331,1,27,25
66271,194332,2,7,4
66272,194333,1,16,15
66273,194334,1,0,0
66274,194335,1,4,0
66275,194336,4,162,50
66276,194340,1,50,27
66277,194341,2,289,95
66278,194344,1,149,66
66279,194346,5,495,190
66280,194347,3,0,0
66281,194350,1,5,3
66282,194352,3,9,44
66283,194355,1,0,0
66284,194357,2,563,136
66285,194358,1,70,0
66286,194359,1,72,38
66287,194361,1,2,0
66288,194362,1,71,68
66289,194363,2,7,21
66290,194365,1,2,0
66291,194366,3,118,34
66292,194367,4,1808,96
66293,194370,4,51,112
66294,194371,1,91,77
66295,194373,1,3,5
66296,194379,1,0,0
66297,194380,18,512,183
66298,194381,2,43,19
66299,194382,1,11,1
66300,194383,1,12,12
66301,194384,1,81,49
66302,194387,6,600,282
66303,194390,1,10,3
66304,194391,1,20,6
66305,194393,1,0,0
66306,194395,2,200,25
66307,194399,5,5,8
66308,194401,1,3,0
66309,194402,1,4,6
66310,194405,2,0,0
66311,194410,2,13,0
66312,194413,1,2,0
66313,194414,1,4,0
66314,194417,1,0,0
66315,194418,1,28,14
66316,194419,1,40,37
66317,194420,3,0,24
66318,194423,1,4,3
66319,194424,2,70,35
66320,194425,3,86,16
66321,194432,1,0,0
66322,194435,1,2,0
66323,194436,1,0,0
66324,194437,3,3,16
66325,194438,12,439,185
66326,194439,1,12,7
66327,194440,1,26,6
66328,194441,3,47,39
66329,194442,3,170,103
66330,194444,1,9,15
66331,194445,1,3,9
66332,194446,1,0,0
66333,194450,4,198,177
66334,194451,1,0,0
66335,194452,1,14,6
66336,194453,2,15,8
66337,194456,1,0,0
66338,194457,1,31,11
66339,194458,2,13,15
66340,194459,1,0,0
66341,194460,3,86,28
66342,194463,2,96,34
66343,194465,3,186,89
66344,194466,1,4,3
66345,194468,1,150,59
66346,194469,2,15,9
66347,194470,4,424,40
66348,194471,1,112,39
66349,194472,1,0,0
66350,194473,1,7,3
66351,194476,2,2,3
66352,194480,3,3,3
66353,194484,1,10,6
66354,194485,4,83,37
66355,194486,1,306,51
66356,194489,1,2,0
66357,194490,2,41,33
66358,194491,1,1,0
66359,194494,1,0,2
66360,194497,1,42,16
66361,194498,1,5,3
66362,194499,1,0,0
66363,194500,1,13,0
66364,194503,1,29,18
66365,194508,1,27,6
66366,194509,1,6,1
66367,194513,2,25,21
66368,194514,5,2,23
66369,194515,1,2,0
66370,194516,1,77,43
66371,194519,1,6,6
66372,194522,1,1,0
66373,194524,5,161,171
66374,194526,1,4,0
66375,194528,1,36,15
66376,194531,1,4,0
66377,194533,3,92,22
66378,194535,1,55,11
66379,194536,1,13,13
66380,194537,1,10,3
66381,194539,1,45,36
66382,194543,3,162,45
66383,194545,1,11,0
66384,194546,1,6,0
66385,194547,1,2,0
66386,194548,1,0,0
66387,194550,1,4,2
66388,194551,1,27,21
66389,194552,2,6,3
66390,194554,2,96,24
66391,194555,1,2,0
66392,194557,4,717,94
66393,194561,1,24,9
66394,194566,5,1255,246
66395,194572,1,5,1
66396,194573,1,17,10
66397,194575,1,2,2
66398,194576,1,2,0
66399,194580,1,2,0
66400,194581,2,95,58
66401,194585,1,92,48
66402,194586,1,6,3
66403,194587,1,2,0
66404,194589,1,351,69
66405,194591,3,2,3
66406,194594,1,0,0
66407,194595,1,43,9
66408,194597,2,19,17
66409,194599,1,13,8
66410,194600,1,2,0
66411,194604,1,39,19
66412,194606,2,27,16
66413,194607,1,0,0
66414,194608,1,27,15
66415,194609,5,326,75
66416,194610,1,2,0
66417,194611,1,0,0
66418,194614,1,4,3
66419,194615,1,2,0
66420,194616,1,0,0
66421,194617,1,101,51
66422,194619,1,1,1
66423,194620,1,88,76
66424,194623,3,0,0
66425,194624,1,0,0
66426,194628,2,46,23
66427,194633,1,0,0
66428,194634,1,2,3
66429,194635,2,0,0
66430,194639,1,0,0
66431,194652,5,802,185
66432,194653,3,98,54
66433,194656,1,32,21
66434,194658,1,7,6
66435,194659,1,0,0
66436,194660,1,0,0
66437,194661,1,5,3
66438,194663,4,119,79
66439,194668,5,11,13
66440,194671,1,4,0
66441,194675,1,4,0
66442,194676,1,0,0
66443,194679,1,0,0
66444,194681,5,314,138
66445,194685,3,81,23
66446,194688,1,24,9
66447,194690,5,72,84
66448,194693,1,4,3
66449,194695,4,48,38
66450,194698,1,12,3
66451,194699,3,68,36
66452,194701,1,0,0
66453,194702,1,1,1
66454,194705,1,2,0
66455,194706,1,209,57
66456,194707,1,9,3
66457,194708,1,2,0
66458,194710,1,0,0
66459,194712,1,0,0
66460,194714,1,2,0
66461,194720,2,3,6
66462,194727,1,48,15
66463,194729,2,1,0
66464,194731,1,0,0
66465,194732,1,11,3
66466,194733,1,6,3
66467,194735,1,7,0
66468,194737,1,2,6
66469,194744,1,3,6
66470,194746,1,4,3
66471,194747,2,51,20
66472,194748,1,5,1
66473,194749,1,6,3
66474,194750,1,1,0
66475,194757,1,0,0
66476,194758,3,9,9
66477,194759,1,76,46
66478,194761,2,5,2
66479,194762,1,27,15
66480,194765,1,34,20
66481,194769,1,0,0
66482,194772,7,9,21
66483,194773,5,0,4
66484,194778,1,6,1
66485,194784,1,2,0
66486,194786,1,2,0
66487,194788,1,2,0
66488,194793,1,2,0
66489,194799,3,12,12
66490,194803,1,9,4
66491,194804,1,3,0
66492,194806,1,4,3
66493,194808,1,0,0
66494,194810,1,84,40
66495,194813,1,2,0
66496,194814,1,2,0
66497,194815,4,117,71
66498,194822,3,69,38
66499,194823,1,2,0
66500,194825,1,72,16
66501,194828,1,250,86
66502,194829,1,4,0
66503,194830,1,1,0
66504,194831,1,16,13
66505,194833,1,69,18
66506,194836,1,13,13
66507,194838,1,20,7
66508,194840,1,37,4
66509,194842,2,28,16
66510,194844,8,296,148
66511,194845,1,2,0
66512,194847,1,7,6
66513,194848,1,10,6
66514,194852,1,9,3
66515,194856,3,508,85
66516,194859,1,14,10
66517,194861,1,16,12
66518,194866,4,147,47
66519,194867,1,33,9
66520,194868,2,3,3
66521,194871,1,8,6
66522,194873,1,2,0
66523,194874,2,32,9
66524,194877,2,18,3
66525,194880,2,42,36
66526,194882,2,31,18
66527,194884,1,4,3
66528,194887,1,24,7
66529,194889,1,10,7
66530,194890,1,11,13
66531,194891,1,14,3
66532,194893,3,135,63
66533,194896,1,2,0
66534,194898,1,13,6
66535,194899,1,8,9
66536,194902,1,2,0
66537,194903,2,9,6
66538,194907,1,53,12
66539,194909,2,12,12
66540,194912,1,2,3
66541,194913,2,14,12
66542,194915,3,26,12
66543,194918,1,82,34
66544,194919,1,18,6
66545,194920,3,553,69
66546,194925,2,30,21
66547,194928,8,153,120
66548,194929,2,6,6
66549,194930,1,7,4
66550,194931,1,5,0
66551,194932,1,57,22
66552,194934,9,121,61
66553,194937,1,1,0
66554,194939,1,9,6
66555,194940,2,46,41
66556,194946,1,2,0
66557,194947,1,2,0
66558,194948,3,114,46
66559,194949,2,60,39
66560,194950,1,2,6
66561,194952,1,1,1
66562,194955,3,103,9
66563,194958,1,2,0
66564,194960,5,107,58
66565,194961,1,32,0
66566,194962,4,98,41
66567,194963,3,312,81
66568,194967,1,190,50
66569,194969,1,2,3
66570,194970,1,0,3
66571,194974,1,0,0
66572,194975,6,235,78
66573,194980,5,279,86
66574,194981,1,32,20
66575,194983,1,59,27
66576,194985,1,0,0
66577,194986,1,0,0
66578,194989,3,82,28
66579,194990,2,3,0
66580,194991,1,222,61
66581,194995,1,1,2
66582,194999,1,15,6
66583,195000,1,19,9
66584,195003,1,153,30
66585,195004,6,26,19
66586,195006,2,184,75
66587,195008,1,28,18
66588,195010,6,323,136
66589,195011,1,12,9
66590,195013,1,0,0
66591,195014,1,4,3
66592,195015,1,15,9
66593,195016,1,2,0
66594,195020,1,23,6
66595,195021,1,12,9
66596,195022,2,7,12
66597,195024,4,349,122
66598,195026,1,2,3
66599,195027,2,10,3
66600,195028,1,3,1
66601,195032,2,80,54
66602,195033,1,14,4
66603,195034,3,202,62
66604,195035,1,19,7
66605,195036,2,54,27
66606,195037,2,24,0
66607,195038,1,2,0
66608,195039,1,2,0
66609,195040,6,191,98
66610,195041,2,135,35
66611,195042,1,4,0
66612,195044,1,70,55
66613,195045,1,2,0
66614,195049,1,2,0
66615,195051,2,32,51
66616,195052,1,7,0
66617,195054,8,69,35
66618,195056,2,17,6
66619,195057,4,113,37
66620,195060,1,2,0
66621,195061,1,15,15
66622,195062,1,2,0
66623,195063,1,6,0
66624,195065,1,84,31
66625,195067,1,28,6
66626,195071,3,45,46
66627,195072,1,2,0
66628,195073,1,5,3
66629,195074,6,146,70
66630,195079,4,44,33
66631,195080,1,2,3
66632,195083,1,2,0
66633,195087,1,3,8
66634,195088,1,48,12
66635,195089,1,1,0
66636,195090,12,218,127
66637,195094,1,14,0
66638,195100,1,2,0
66639,195101,1,3,0
66640,195103,2,10,3
66641,195105,10,715,257
66642,195107,2,6,0
66643,195108,1,54,37
66644,195111,1,8,3
66645,195112,1,2,0
66646,195121,1,6,2
66647,195125,1,2,0
66648,195128,1,2,6
66649,195129,1,2,0
66650,195133,3,78,21
66651,195138,1,0,0
66652,195141,2,13,6
66653,195143,2,283,158
66654,195145,1,1,0
66655,195147,1,2,0
66656,195151,3,0,17
66657,195152,2,114,44
66658,195155,3,143,15
66659,195156,2,38,7
66660,195157,1,35,26
66661,195158,1,8,6
66662,195159,1,24,18
66663,195162,2,29,18
66664,195165,1,3,0
66665,195166,1,8,0
66666,195168,6,274,133
66667,195171,4,41,36
66668,195172,1,4,3
66669,195173,1,2,0
66670,195174,1,5,5
66671,195179,6,292,185
66672,195180,1,7,3
66673,195183,3,158,74
66674,195184,1,8,8
66675,195185,7,241,56
66676,195187,2,73,21
66677,195188,5,2,16
66678,195190,5,397,98
66679,195194,1,12,0
66680,195197,2,72,27
66681,195198,1,4,0
66682,195199,7,31,24
66683,195200,1,7,3
66684,195201,1,13,4
66685,195203,3,13,15
66686,195205,1,4,3
66687,195207,1,14,0
66688,195210,3,127,73
66689,195211,1,4,3
66690,195212,1,64,32
66691,195215,5,155,71
66692,195216,1,17,11
66693,195218,1,3,0
66694,195220,2,19,0
66695,195221,1,8,6
66696,195222,1,35,33
66697,195225,1,4,0
66698,195226,3,9,3
66699,195227,1,3,0
66700,195230,2,102,46
66701,195231,1,2,0
66702,195232,1,6,3
66703,195234,1,15,2
66704,195235,1,1,1
66705,195237,1,2,0
66706,195239,3,7,3
66707,195241,1,19,10
66708,195245,4,115,28
66709,195247,1,27,18
66710,195249,1,60,21
66711,195250,1,2,0
66712,195251,1,1,0
66713,195252,6,19,27
66714,195253,2,9,9
66715,195258,1,2,0
66716,195260,1,19,9
66717,195261,1,2,0
66718,195262,2,14,22
66719,195266,3,41,27
66720,195268,1,3,0
66721,195269,3,14,23
66722,195272,12,226,121
66723,195276,1,0,0
66724,195281,5,242,72
66725,195285,5,194,94
66726,195288,6,289,82
66727,195290,1,1,0
66728,195292,1,2,0
66729,195294,1,3,0
66730,195295,1,2,3
66731,195296,1,8,0
66732,195297,1,18,15
66733,195298,1,0,0
66734,195303,1,6,6
66735,195304,2,10,9
66736,195305,1,12,6
66737,195306,1,1,2
66738,195308,3,49,30
66739,195310,1,1,0
66740,195320,1,63,31
66741,195322,3,13,6
66742,195323,1,6,6
66743,195324,3,187,47
66744,195325,1,29,12
66745,195327,1,128,42
66746,195328,1,4,3
66747,195330,1,4,0
66748,195331,2,33,15
66749,195332,1,2,0
66750,195333,2,112,35
66751,195335,1,2,0
66752,195337,2,8,12
66753,195339,1,0,0
66754,195342,1,3,0
66755,195343,1,4,3
66756,195344,1,0,0
66757,195346,1,2,0
66758,195347,1,9,3
66759,195351,3,110,25
66760,195354,2,48,15
66761,195356,1,6,6
66762,195358,1,2,0
66763,195360,1,5,3
66764,195364,1,2,0
66765,195366,4,1,6
66766,195367,1,2,0
66767,195368,1,0,0
66768,195371,3,1545,39
66769,195372,1,43,12
66770,195374,2,67,34
66771,195377,2,10,9
66772,195380,1,9,14
66773,195382,1,0,0
66774,195383,3,180,59
66775,195389,4,222,82
66776,195398,1,8,0
66777,195399,1,3,0
66778,195400,1,88,30
66779,195401,1,48,18
66780,195402,7,139,114
66781,195403,1,2,0
66782,195404,1,51,30
66783,195407,4,6,24
66784,195411,1,4,0
66785,195416,3,338,139
66786,195419,1,6,3
66787,195421,1,2,3
66788,195422,1,6,2
66789,195427,3,110,39
66790,195429,1,4,3
66791,195431,6,122,52
66792,195433,6,52,31
66793,195434,1,5,0
66794,195435,2,14,11
66795,195436,1,4,0
66796,195437,1,2,0
66797,195438,1,8,6
66798,195439,1,4,0
66799,195440,4,142,86
66800,195441,1,0,0
66801,195444,1,0,0
66802,195447,1,2,0
66803,195448,1,2,0
66804,195449,1,2,0
66805,195452,1,4,3
66806,195453,1,13,4
66807,195454,1,19,12
66808,195460,1,4,3
66809,195464,1,0,0
66810,195465,1,13,9
66811,195468,2,2,3
66812,195469,1,1,0
66813,195471,2,19,13
66814,195473,3,19,16
66815,195474,1,3,0
66816,195476,1,2,0
66817,195482,1,0,0
66818,195483,1,2,0
66819,195486,2,43,33
66820,195488,4,52,52
66821,195490,1,2,0
66822,195492,1,19,12
66823,195493,1,27,14
66824,195494,1,2,0
66825,195495,1,10,0
66826,195498,1,6,12
66827,195500,1,2,0
66828,195502,2,7,6
66829,195504,1,45,19
66830,195505,1,4,0
66831,195508,1,4,3
66832,195509,2,6,0
66833,195510,1,9,11
66834,195512,1,6,9
66835,195515,1,4,6
66836,195516,1,2,0
66837,195517,1,6,20
66838,195520,1,10,15
66839,195522,6,94,47
66840,195528,5,202,96
66841,195529,1,3,0
66842,195530,4,294,119
66843,195532,1,4,0
66844,195534,1,5,5
66845,195535,1,2,0
66846,195536,1,2,0
66847,195539,1,0,0
66848,195541,6,121,85
66849,195544,1,0,3
66850,195546,1,11,3
66851,195547,3,77,35
66852,195548,5,221,86
66853,195549,1,29,10
66854,195550,4,157,75
66855,195551,1,3,0
66856,195556,1,0,2
66857,195559,1,4,0
66858,195560,1,4,0
66859,195561,2,9,6
66860,195563,1,2,0
66861,195564,1,2,0
66862,195565,2,162,51
66863,195567,1,9,11
